1	NTCIR_200000	002ece58-9603-43f1-8e2e-54e3d9649e84
2	NTCIR_200001	00a002eb-ec29-409d-b72d-e012a6bb3590
3	NTCIR_200002	00c1c3e2-c45e-44ab-b57d-ff6d8784ce25
4	NTCIR_200003	010c414f-8bb5-48cf-aeb9-bcbe6c44fbec
5	NTCIR_200004	0173357f-5eec-4dee-9194-9e8eb75e4aea
6	NTCIR_200005	03e45d98-aa3a-4884-8606-f541bcbf7de7
7	NTCIR_200006	0686a712-e2c6-4327-93db-112fec55fbbd
8	NTCIR_200007	06c3cf8d-1583-4701-8103-fea754a554f1
9	NTCIR_200008	07a9ad8b-bc5a-493c-98bc-4eed463bf6c4
10	NTCIR_200009	07d3dc10-bcae-40b1-b967-881362fe2275
11	NTCIR_200010	0c3900b4-3b8e-4421-bf49-b21dc7f7a2a1
12	NTCIR_200005	0c4888bf-4e8d-4e86-b774-0afda835bb86
13	NTCIR_200006	0cbb09dc-4012-4f18-900e-6d746bfc10d3
14	NTCIR_200011	0d5cffc2-6abc-414e-b908-b837c0b2f6d7
15	NTCIR_200012	0d704c5c-8516-4629-8ae1-37824cdf72f4
16	NTCIR_200013	0e6a9944-32bc-4819-abca-90c4a9debd7e
17	NTCIR_200014	0ea80f0f-dd80-4ec3-991b-5ff55c471621
18	NTCIR_200015	0ea900e3-7a9a-4017-b9d1-8c70bd294891
19	NTCIR_200016	10cf25bb-0071-41cd-9812-634df414bde0
20	NTCIR_200017	127aa123-579e-4aac-adc9-7aba8c8dab5d
21	NTCIR_200018	14581abd-8fad-4b49-92af-ae9bc1c904b0
22	NTCIR_200019	18a5664d-3e82-4274-a5c8-43c1062d0ab1
23	NTCIR_200020	196c6e33-ffe5-4a67-94e8-420ae97aa8d0
24	NTCIR_200021	1cf538f9-5e17-4cce-93ee-e2d60b42ea55
25	NTCIR_200022	1cf538f9-5e17-4cce-93ee-e2d60b42ea55
26	NTCIR_200023	201460a5-ac75-422c-99ec-3bceef8d195c
27	NTCIR_200024	21677722-22a7-4235-8f42-40e24441a98e
28	NTCIR_200004	25f7d9af-631f-47f4-bc8f-c64255b4be84
29	NTCIR_200025	2a3cc123-f9f6-4e1d-a03f-3e33056e5021
30	NTCIR_200026	2ae5e0e6-38a5-444e-9e44-aeb7193d4ece
31	NTCIR_200027	2b563bf4-d4a0-41a8-956c-3633f8087b14
32	NTCIR_200028	2c7f847e-d06a-4c93-ba4c-55f0fa91cad2
33	NTCIR_200019	2efe5373-fea1-4feb-9967-63f4fc3b4452
34	NTCIR_200029	30156918-4daa-49b3-8ca4-904e5a5ab5f8
35	NTCIR_200030	324e7509-aedf-4e4f-8d9a-8f3f9dd2b3a7
36	NTCIR_200031	32ad3d15-3877-4085-8908-d8948f267f81
37	NTCIR_200028	3548b49b-0173-4724-868d-722fe61d39c6
38	NTCIR_200019	360b2475-6c4f-49d8-a866-f94599745c2f
39	NTCIR_200032	36a83d21-e85b-4d47-81e2-881de67f8077
40	NTCIR_200033	375547ae-48e6-4b07-8f5a-f7968addc0ca
41	NTCIR_200018	381afe44-3e5a-4c81-96aa-b00758622399
42	NTCIR_200034	3afee6c6-e94d-4c60-9f6b-b110d3238fbb
43	NTCIR_200035	3dc92cbf-d92b-479d-b3da-140007303c16
44	NTCIR_200036	3dfddfc4-4121-4409-b733-ed7efdbf86c6
45	NTCIR_200006	3e23114a-2657-4880-8add-f3c24425f937
46	NTCIR_200037	3ef5594b-f9a8-4469-8e17-2ba3a6cfbbdf
47	NTCIR_200028	3fd8159c-1043-4ac5-b030-547c998c3bcc
48	NTCIR_200038	43c65b4d-72bd-4e7a-b657-660f523f1014
49	NTCIR_200034	43decf46-c73a-427b-a355-8870fbda1abb
50	NTCIR_200039	44b8fdde-d75b-46b2-ac3f-b3ed4c7fb5aa
51	NTCIR_200040	44ce392f-8baa-40fa-b3cd-fc4d80afbc09
52	NTCIR_200041	4637cd59-a2c1-4b40-a359-99546b801c42
53	NTCIR_200012	4a8da215-7ab7-4a29-aa61-ae384455ae60
54	NTCIR_200033	4a8e7693-6372-447e-8800-504edd740010
55	NTCIR_200042	4c8328a1-7417-430c-9cec-3a146958c191
56	NTCIR_200021	5054ee1f-b88e-47ab-accd-d2cca99d3b26
57	NTCIR_200043	51c6a05f-da64-46d8-b675-100a685a7d2b
58	NTCIR_200028	51c6a05f-da64-46d8-b675-100a685a7d2b
59	NTCIR_200044	550667f3-deb7-4d71-bb06-e3409bb5ee14
60	NTCIR_200045	578177eb-5b7a-4415-bb2e-18d36a557a49
61	NTCIR_200032	579261e5-5c44-44c5-a948-8c47c9e63f66
62	NTCIR_200046	58ebc29d-1d1d-4ece-a5d9-16b0ea4dd7f6
63	NTCIR_200047	5ab6609d-6dfc-45ee-924a-304d264f99b1
64	NTCIR_200044	5c226a75-9ae1-4c81-bd31-dafdb7470fb8
65	NTCIR_200019	5fcb3c3d-a630-486f-ac44-b1d2cdbd3fa8
66	NTCIR_200044	61914440-d43c-4216-a8e4-356484fb882f
67	NTCIR_200006	61d5936f-a051-4278-b18f-f660f83d4b8d
68	NTCIR_200026	62acddae-6081-4f24-b3ad-b69877c0a8d9
69	NTCIR_200027	62acddae-6081-4f24-b3ad-b69877c0a8d9
70	NTCIR_200007	6376f39e-543b-4ccd-a15e-d37b99d69783
71	NTCIR_200042	682dfa9f-6aba-457e-b3ae-b8e322d3a434
72	NTCIR_200019	68c0729f-8e2f-4d27-8fa0-daddde62688c
73	NTCIR_200017	6a2de4e6-2472-41f3-867e-165e9bc83aa9
74	NTCIR_200048	6af77d25-65ba-4891-b662-62e92d8bc683
75	NTCIR_200049	6af77d25-65ba-4891-b662-62e92d8bc683
76	NTCIR_200050	6ccb3dbe-b1bb-4902-9d72-8efdd26b9317
77	NTCIR_200051	6e523a05-e190-4074-ab25-8c07dc00819f
78	NTCIR_200052	71c17c85-11e0-4e14-a218-fe4b09ce4aa2
79	NTCIR_200053	72f86c87-89a0-4d2f-ab66-e96c9f02e95a
80	NTCIR_200054	74df254d-193e-4de7-aaf4-0d5f5b306e84
81	NTCIR_200023	753f9621-9abd-426a-9d3d-19d8a5876f00
82	NTCIR_200019	763d42a4-7072-4a5e-b8ad-8e93465dce09
83	NTCIR_200032	76bee1df-837e-4341-a1c5-eef0520495b9
84	NTCIR_200015	7c5c5e6b-3fdf-4925-b055-3e2eaab1a14d
85	NTCIR_200055	7e613e2d-19ad-4cf8-a43c-86f9c574e4d3
86	NTCIR_200034	7ffabf09-40a6-40fe-9616-e3e83e864b4b
87	NTCIR_200039	824e5c5e-8d91-445f-842c-e07b9c9c92ad
88	NTCIR_200056	86bbac1e-b014-4e09-b415-dae14c813005
89	NTCIR_200004	8732fde7-0c7f-4c6b-ba6f-8763f61b46f2
90	NTCIR_200026	8a7efb20-a580-4777-930d-6ead7fac2849
91	NTCIR_200006	8a7efb20-a580-4777-930d-6ead7fac2849
92	NTCIR_200023	8ac6dd15-010a-4f0f-8339-a63d19dc9f74
93	NTCIR_200008	8ed15e06-3fa1-45ce-a724-412e46548e3c
94	NTCIR_200032	8f0c5c2c-9bf1-4c6c-a252-25a2b5864ec2
95	NTCIR_200057	9122cb13-42e5-46b8-93b5-4011ff1d6227
96	NTCIR_200058	96abfaa9-ce0c-43eb-8525-4d30c4db54af
97	NTCIR_200059	9a16660f-6116-4e5b-b64a-ca0b90986f3a
98	NTCIR_200047	9b5681d7-4fb9-4137-8c61-9a26d9ae2015
99	NTCIR_200057	9e925257-205e-4e7f-b773-09c9f32dc472
100	NTCIR_200023	9f4d4efa-b4e5-4af6-94a5-ec95cb254ef7
101	NTCIR_200060	9fcdfa7b-4b9d-4ce9-9587-afec055d778e
102	NTCIR_200019	a3c37591-b400-49dd-95f2-8abaa452f406
103	NTCIR_200061	a6300ff7-cb29-484e-a2cd-aead5665962b
104	NTCIR_200017	a78412b2-0c57-44b4-8deb-1d923a07f6b3
105	NTCIR_200023	ab1504b6-7b3e-470e-a31e-8ca809cc5c30
106	NTCIR_200062	ab3f98ec-5fdd-43ba-9d0a-65fb95e11096
107	NTCIR_200032	ab3f98ec-5fdd-43ba-9d0a-65fb95e11096
108	NTCIR_200041	ac73e539-7d85-4149-8f5d-b50f2ec018cc
109	NTCIR_200008	ac929a6d-2f7a-4054-b4d1-6122072eab0b
110	NTCIR_200039	b2573425-7546-4e49-9bbb-74b5fc175746
111	NTCIR_200063	b2c15959-2cc9-40e4-b2b3-030b10cb83cf
112	NTCIR_200034	b633e22f-ec44-4879-aa90-3994e4ed6d6e
113	NTCIR_200064	bc0ed6ff-3f62-425f-85f1-ef24efae3e57
114	NTCIR_200053	be168ca7-07d5-4795-ae62-6c8e8c4a1cde
115	NTCIR_200020	bf47c3b3-2d1a-45e2-ba9f-251acf1ac2ea
116	NTCIR_200019	c04eadea-c43d-406a-87f2-67ee9162eae5
117	NTCIR_200057	c294a7c6-0568-43b2-a21d-5bae1310d48c
118	NTCIR_200028	c44cc582-d650-4b9f-83d2-95f303ebe9f5
119	NTCIR_200006	c44cc582-d650-4b9f-83d2-95f303ebe9f5
120	NTCIR_200035	c5535208-ea67-4a02-a0f9-4877df618ebe
121	NTCIR_200012	c58e7557-940c-42ac-b7c9-9d3cad29d4d2
122	NTCIR_200044	cca09f1e-d527-4d52-8207-6b91b2bd0d43
123	NTCIR_200023	ccdb114c-becc-4e2a-b6dc-5e52fa1d55e3
124	NTCIR_200065	ce8db82d-ffe7-4116-8741-b56ccc628c16
125	NTCIR_200027	cfc21ea2-be4e-4a06-b750-2e4e967d4a99
126	NTCIR_200028	cff74d25-b955-4a16-810c-9c909c9e3f9f
127	NTCIR_200025	d1442cd0-12c0-4413-8339-877d4004a998
128	NTCIR_200066	d20a2b9d-ae93-4b74-a921-d562b0639d0d
129	NTCIR_200050	d8e748ab-5fd2-4146-b7dd-c6c9de7bfa2f
130	NTCIR_200032	dbfa8cab-5a9f-4c2d-a421-e26feac6aef7
131	NTCIR_200035	e8450870-0e03-4a62-bf08-3ddd19aa5ddb
132	NTCIR_200001	ef549d79-ead0-4d6d-b85c-0ba0a8f17179
133	NTCIR_200018	ef605593-f1b3-40a4-a6a1-0c1fd2a4a381
134	NTCIR_200032	f0eafc8f-5bb9-4d1c-809b-2b6f2c821856
135	NTCIR_200067	f185651c-3e79-467c-b935-a413cf76155d
136	NTCIR_200027	f4b63a66-9484-46cf-a7e2-4fd91c2b58b8
137	NTCIR_200044	f68394cc-c239-48ee-8677-68db318afcde
138	NTCIR_200012	fc5952f1-e67c-482f-b9de-e7bd0f0f2e6e
139	NTCIR_200053	fd2087bf-44b0-466f-80db-edb9e9fb3a82
140	NTCIR_200044	ff1e0305-81bd-4328-a71e-67c587d74873
141	NTCIR_200068	ff5ec6cc-a621-49f6-911f-9f06b3a65916
l1_1	NTCIR_100000	0000ef68-28e3-4dbb-a166-5742b81ea1de
l1_2	NTCIR_100001	000f1c44-a0b8-402f-8d4b-a4b66dfb7734
l1_3	NTCIR_100002	000f1c44-a0b8-402f-8d4b-a4b66dfb7734
l1_4	NTCIR_100003	000f1c44-a0b8-402f-8d4b-a4b66dfb7734
l1_5	NTCIR_100004	000f1c44-a0b8-402f-8d4b-a4b66dfb7734
l1_9	NTCIR_100005	00ed1794-ffe1-48d1-bdc8-315ff199733d
l1_13	NTCIR_100006	0143b74c-8c00-4622-876b-d0c667940da6
l1_14	NTCIR_100007	0143b74c-8c00-4622-876b-d0c667940da6
l1_15	NTCIR_100008	0143b74c-8c00-4622-876b-d0c667940da6
l1_16	NTCIR_100009	015176bf-b144-4884-a0dd-f06da5312dbc
l1_17	NTCIR_100010	01722181-bce2-4796-94b4-1d46b594191d
l1_22	NTCIR_100014	01bd6b6d-6cce-4265-8364-813f7404bad2
l1_23	NTCIR_100010	01ca55e2-28ba-460b-8386-df01e82cf1c8
l1_24	NTCIR_100015	01dca46b-4c27-4fab-ad6d-f3f38ee6058f
l1_25	NTCIR_100016	027b277e-de03-485a-929c-bbbf65a68e5c
l1_26	NTCIR_100011	02b20987-d5a9-42cb-8299-5f0e1d2282c0
l1_28	NTCIR_100017	0367f4ee-c807-4a50-8291-e156fe486eda
l1_30	NTCIR_100018	039a7d73-39dd-4856-b85e-8b164c83e053
l1_32	NTCIR_100019	03cd8855-572b-41c8-8efc-dc2950a12eab
l1_33	NTCIR_100020	03cd8855-572b-41c8-8efc-dc2950a12eab
l1_34	NTCIR_100021	03d90fa3-44cf-41a5-8a33-bf39f4b51a11
l1_38	NTCIR_100023	041eef95-1820-4136-b59b-aa3230032fb9
l1_39	NTCIR_100018	041eef95-1820-4136-b59b-aa3230032fb9
l1_42	NTCIR_100024	046e3378-2cae-46d6-9993-16550e9dcbbd
l1_43	NTCIR_100016	04770375-b2cc-4dee-a657-db39299c6357
l1_44	NTCIR_100025	04d48296-8f01-4ab9-9c3c-428f2496d441
l1_48	NTCIR_100026	05607004-2c9e-4f44-a849-73a2e8112adc
l1_49	NTCIR_100027	0560b09f-d023-41a7-adb5-5ca0fd1f0f56
l1_50	NTCIR_100024	05e61e21-1086-4517-9647-ae307816be16
