qry_0	doc_25	178.60568237304688
qry_0	doc_27	178.4346160888672
qry_0	doc_29	178.4167938232422
qry_0	doc_24	178.2973175048828
qry_0	doc_31	178.2715301513672
qry_0	doc_28	178.156494140625
qry_0	doc_26	178.14862060546875
qry_0	doc_9	178.0192108154297
qry_0	doc_30	178.01539611816406
qry_0	doc_13	177.87130737304688
qry_0	doc_8	177.7721710205078
qry_0	doc_11	177.6965789794922
qry_0	doc_12	177.59011840820312
qry_0	doc_15	177.58682250976562
qry_0	doc_10	177.52554321289062
qry_0	doc_76	177.4613037109375
qry_0	doc_77	177.43150329589844
qry_0	doc_14	177.4039306640625
qry_0	doc_72	177.125
qry_0	doc_79	177.1168212890625
qry_0	doc_73	177.0875701904297
qry_0	doc_75	176.94313049316406
qry_0	doc_108	176.94174194335938
qry_0	doc_78	176.86029052734375
qry_0	doc_109	176.85888671875
qry_0	doc_110	176.68072509765625
qry_0	doc_74	176.66383361816406
qry_0	doc_111	176.66253662109375
qry_0	doc_105	176.5677947998047
qry_0	doc_104	176.4956817626953
qry_0	doc_107	176.3785400390625
qry_0	doc_106	176.162353515625
qry_0	doc_71	175.9996337890625
qry_0	doc_93	175.97222900390625
qry_0	doc_88	175.93798828125
qry_0	doc_103	175.9322052001953
qry_0	doc_89	175.85372924804688
qry_0	doc_23	175.8317108154297
qry_0	doc_95	175.81394958496094
qry_0	doc_19	175.74356079101562
qry_0	doc_124	175.73524475097656
qry_0	doc_91	175.7343292236328
qry_0	doc_125	175.71014404296875
qry_0	doc_127	175.66558837890625
qry_0	doc_92	175.6290283203125
qry_0	doc_126	175.6170654296875
qry_0	doc_7	175.4859161376953
qry_0	doc_22	175.47842407226562
qry_0	doc_102	175.36558532714844
qry_0	doc_70	175.36558532714844
qry_0	doc_90	175.34031677246094
qry_0	doc_94	175.32235717773438
qry_0	doc_121	175.2724609375
qry_0	doc_123	175.09999084472656
qry_0	doc_120	175.07037353515625
qry_0	doc_18	175.0350341796875
qry_0	doc_171	174.96896362304688
qry_0	doc_173	174.96426391601562
qry_0	doc_175	174.91217041015625
qry_0	doc_86	174.88211059570312
qry_0	doc_6	174.88108825683594
qry_0	doc_119	174.85720825195312
qry_0	doc_168	174.85557556152344
qry_0	doc_122	174.82748413085938
qry_0	doc_118	174.8196563720703
qry_0	doc_87	174.8125457763672
qry_0	doc_172	174.80746459960938
qry_0	doc_170	174.7838897705078
qry_0	doc_20	174.69003295898438
qry_0	doc_174	174.67507934570312
qry_0	doc_69	174.6747589111328
qry_0	doc_169	174.640869140625
qry_0	doc_41	174.6309051513672
qry_0	doc_40	174.58627319335938
qry_0	doc_204	174.46009826660156
qry_0	doc_101	174.45518493652344
qry_0	doc_100	174.40216064453125
qry_0	doc_68	174.40216064453125
qry_0	doc_45	174.3966827392578
qry_0	doc_206	174.3829803466797
qry_0	doc_21	174.3780975341797
qry_0	doc_207	174.3143768310547
qry_0	doc_222	174.24075317382812
qry_0	doc_43	174.2268829345703
qry_0	doc_191	174.2221221923828
qry_0	doc_57	174.2032012939453
qry_0	doc_85	174.17750549316406
qry_0	doc_56	174.14134216308594
qry_0	doc_220	174.0916748046875
qry_0	doc_205	174.05886840820312
qry_0	doc_4	174.05601501464844
qry_0	doc_187	174.0438232421875
qry_0	doc_117	174.0329132080078
qry_0	doc_42	174.03089904785156
qry_0	doc_189	173.98660278320312
qry_0	doc_47	173.97569274902344
qry_0	doc_190	173.97023010253906
qry_0	doc_186	173.9628448486328
qry_0	doc_188	173.93865966796875
qry_0	doc_223	173.92965698242188
qry_0	doc_185	173.91864013671875
qry_0	doc_84	173.9077606201172
qry_0	doc_59	173.88235473632812
qry_0	doc_184	173.8508758544922
qry_0	doc_218	173.81793212890625
qry_0	doc_200	173.80735778808594
qry_0	doc_116	173.7751007080078
qry_0	doc_202	173.76889038085938
qry_0	doc_221	173.7677001953125
qry_0	doc_135	173.75437927246094
qry_0	doc_60	173.7447052001953
qry_0	doc_44	173.72776794433594
qry_0	doc_17	173.7269744873047
qry_0	doc_203	173.71726989746094
qry_0	doc_58	173.69805908203125
qry_0	doc_5	173.66873168945312
qry_0	doc_61	173.66693115234375
qry_0	doc_216	173.65553283691406
qry_0	doc_201	173.61709594726562
qry_0	doc_147	173.6151123046875
qry_0	doc_183	173.55612182617188
qry_0	doc_16	173.51707458496094
qry_0	doc_219	173.51211547851562
qry_0	doc_179	173.48895263671875
qry_0	doc_159	173.4863739013672
qry_0	doc_155	173.4615936279297
qry_0	doc_167	173.45639038085938
qry_0	doc_215	173.45359802246094
qry_0	doc_163	173.45306396484375
qry_0	doc_46	173.44223022460938
qry_0	doc_63	173.43482971191406
qry_0	doc_62	173.3758544921875
qry_0	doc_151	173.30838012695312
qry_0	doc_217	173.25857543945312
qry_0	doc_131	173.18621826171875
qry_0	doc_199	173.16322326660156
qry_0	doc_591	173.11770629882812
qry_0	doc_590	173.11770629882812
qry_0	doc_589	173.11770629882812
qry_0	doc_588	173.11770629882812
qry_0	doc_587	173.11770629882812
qry_0	doc_586	173.11770629882812
qry_0	doc_585	173.11770629882812
qry_0	doc_584	173.11770629882812
qry_0	doc_214	172.84449768066406
qry_0	doc_3	172.8027801513672
qry_0	doc_182	172.78851318359375
qry_0	doc_195	172.67822265625
qry_0	doc_211	172.66371154785156
qry_0	doc_115	172.61697387695312
qry_0	doc_166	172.58091735839844
qry_0	doc_55	172.53369140625
qry_0	doc_53	172.53208923339844
qry_0	doc_153	172.5052032470703
qry_0	doc_154	172.46128845214844
qry_0	doc_157	172.4567413330078
qry_0	doc_158	172.44015502929688
qry_0	doc_67	172.43603515625
qry_0	doc_99	172.4317169189453
qry_0	doc_143	172.4265899658203
qry_0	doc_139	172.40237426757812
qry_0	doc_49	172.38357543945312
qry_0	doc_33	172.35403442382812
qry_0	doc_198	172.2796630859375
qry_0	doc_607	172.13697814941406
qry_0	doc_606	172.13697814941406
qry_0	doc_605	172.13697814941406
qry_0	doc_604	172.13697814941406
qry_0	doc_603	172.13697814941406
qry_0	doc_602	172.13697814941406
qry_0	doc_601	172.13697814941406
qry_0	doc_600	172.13697814941406
qry_0	doc_51	172.04380798339844
qry_0	doc_210	172.02044677734375
qry_0	doc_178	172.02044677734375
qry_0	doc_37	172.00177001953125
qry_0	doc_146	171.98806762695312
qry_0	doc_83	171.9790496826172
qry_0	doc_134	171.9032440185547
qry_0	doc_133	171.81015014648438
qry_0	doc_150	171.739013671875
qry_0	doc_212	171.68443298339844
qry_0	doc_152	171.67681884765625
qry_0	doc_181	171.58413696289062
qry_0	doc_39	171.55899047851562
qry_0	doc_156	171.53517150878906
qry_0	doc_141	171.52645874023438
qry_0	doc_52	171.512451171875
qry_0	doc_149	171.51177978515625
qry_0	doc_145	171.48580932617188
qry_0	doc_137	171.4632568359375
qry_0	doc_180	171.443359375
qry_0	doc_54	171.43675231933594
qry_0	doc_194	171.39739990234375
qry_0	doc_162	171.39739990234375
qry_0	doc_130	171.39739990234375
qry_0	doc_98	171.39739990234375
qry_0	doc_66	171.39739990234375
qry_0	doc_2	171.39739990234375
qry_0	doc_114	171.31248474121094
qry_0	doc_138	171.27455139160156
qry_0	doc_165	171.23680114746094
qry_0	doc_142	171.1885986328125
qry_0	doc_527	171.18331909179688
qry_0	doc_526	171.18331909179688
qry_0	doc_525	171.18331909179688
qry_0	doc_524	171.18331909179688
qry_0	doc_523	171.18331909179688
qry_0	doc_522	171.18331909179688
qry_0	doc_521	171.18331909179688
qry_0	doc_520	171.18331909179688
qry_0	doc_197	171.1661834716797
qry_0	doc_196	171.0693359375
qry_0	doc_164	170.99911499023438
qry_0	doc_35	170.93411254882812
qry_0	doc_463	170.86434936523438
qry_0	doc_462	170.86434936523438
qry_0	doc_461	170.86434936523438
qry_0	doc_460	170.86434936523438
qry_0	doc_459	170.86434936523438
qry_0	doc_458	170.86434936523438
qry_0	doc_457	170.86434936523438
qry_0	doc_456	170.86434936523438
qry_0	doc_559	170.86134338378906
qry_0	doc_558	170.86134338378906
qry_0	doc_557	170.86134338378906
qry_0	doc_556	170.86134338378906
qry_0	doc_555	170.86134338378906
qry_0	doc_554	170.86134338378906
qry_0	doc_553	170.86134338378906
qry_0	doc_552	170.86134338378906
qry_0	doc_213	170.84255981445312
qry_0	doc_50	170.788330078125
qry_0	doc_48	170.74468994140625
qry_0	doc_113	170.70591735839844
qry_0	doc_136	170.63218688964844
qry_0	doc_161	170.5783233642578
qry_0	doc_140	170.48780822753906
qry_0	doc_479	170.44580078125
qry_0	doc_478	170.44580078125
qry_0	doc_477	170.44580078125
qry_0	doc_476	170.44580078125
qry_0	doc_475	170.44580078125
qry_0	doc_474	170.44580078125
qry_0	doc_473	170.44580078125
qry_0	doc_472	170.44580078125
qry_0	doc_82	170.2568817138672
qry_0	doc_129	170.2498321533203
qry_0	doc_630	170.10150146484375
qry_0	doc_638	170.04345703125
qry_0	doc_38	170.03561401367188
qry_0	doc_628	170.033447265625
qry_0	doc_622	170.02125549316406
qry_0	doc_636	170.01025390625
qry_0	doc_81	169.9770050048828
qry_0	doc_620	169.9727783203125
qry_0	doc_627	169.92578125
qry_0	doc_575	169.92503356933594
qry_0	doc_574	169.92503356933594
qry_0	doc_573	169.92503356933594
qry_0	doc_572	169.92503356933594
qry_0	doc_571	169.92503356933594
qry_0	doc_570	169.92503356933594
qry_0	doc_569	169.92503356933594
qry_0	doc_568	169.92503356933594
qry_0	doc_495	169.89073181152344
qry_0	doc_494	169.89073181152344
qry_0	doc_493	169.89073181152344
qry_0	doc_492	169.89073181152344
qry_0	doc_491	169.89073181152344
qry_0	doc_490	169.89073181152344
qry_0	doc_489	169.89073181152344
qry_0	doc_488	169.89073181152344
qry_0	doc_543	169.8521270751953
qry_0	doc_542	169.8521270751953
qry_0	doc_541	169.8521270751953
qry_0	doc_540	169.8521270751953
qry_0	doc_539	169.8521270751953
qry_0	doc_538	169.8521270751953
qry_0	doc_537	169.8521270751953
